code,year,credit_gdp
DEU,2014,77.7920367770492
DEU,2015,76.5815039050479
DEU,2016,75.9886830599554
DEU,2017,76.0590859587592
DEU,2018,76.6188414195566
DEU,2019,77.9656968065859
DEU,2020,83.809378912227
DEU,2021,82.7038241987432
DEU,2022,81.079187544963
DEU,2023,77.253484574492
DJI,1990,45.444480657609
DJI,1991,43.1383476450468
DJI,1992,41.177716834783
DJI,1993,39.6068412804582
DJI,1994,38.3092917999394
DJI,1995,42.8472913086732
DJI,1996,44.3476279970386
DJI,1997,43.176323094833
DJI,1998,46.0609959713861
DJI,1999,28.8550655119462
DJI,2000,32.0654354143763
DJI,2001,26.4404220559006
DJI,2002,24.3962198776258
DJI,2003,22.5844501693345
DJI,2004,21.1118901795143
DJI,2005,20.0751157306315
DJI,2006,20.1829119250613
DJI,2007,22.5217826972719
DJI,2008,24.3356079532783
DJI,2009,29.3471303326915
DJI,2010,33.1101651364158
DJI,2011,30.9088339588642
DJI,2012,28.9308988431593
DJI,2013,22.1463874057357
DJI,2014,22.1377018857024
DJI,2015,21.7028460975101
DJI,2016,20.4371265619881
DJI,2017,21.1727542584921
DJI,2018,21.6332373941692
DJI,2019,22.3514833157846
DJI,2020,21.153639250123
DJI,2021,18.5968581486669
DJI,2022,19.8343292529775
DJI,2023,21.8231301046989
DJI,2024,23.1025276600186
DJI,2025,25.1647278808558
DMA,1990,38.8208362446218
DMA,1991,39.5087299447216
DMA,1992,41.773213494525
DMA,1993,43.6814396910638
DMA,1994,43.7766352390692
DMA,1995,46.4959997841367
DMA,1996,45.4253202731984
DMA,1997,47.2265209578642
DMA,1998,47.0953808686862
DMA,1999,46.8628523583589
DMA,2000,50.4332663238446
DMA,2001,43.1318255408919
DMA,2002,42.7761983732133
DMA,2003,41.7298305488313
DMA,2004,42.0733437896781
DMA,2005,45.2101842127672
DMA,2006,47.2177383513182
DMA,2007,46.5457044101112
DMA,2008,46.7316610211341
DMA,2009,46.398284692243
DMA,2010,50.4433536142261
DMA,2011,52.3689632609876
DMA,2012,55.2126750939529
DMA,2013,52.6516931770331
DMA,2014,48.813726061265
DMA,2015,47.5724320136163
DMA,2016,44.1506480003869
DMA,2017,47.2243698473433
DMA,2018,41.653873816514
DMA,2019,38.3560218453579
DMA,2020,50.7542625074397
DMA,2021,49.3802060716119
DMA,2022,45.8489422030946
DMA,2023,41.7730066174571
DMA,2024,39.3862299594619
DMA,2025,38.0930403904995
DNK,1990,50.3413528984755
DNK,1991,41.8821018591166
DNK,1992,39.3314977103696
DNK,1993,34.2610361447159
DNK,1994,30.2917917682028
DNK,1995,30.3717471131793
DNK,1996,31.0162483179942
DNK,1997,31.5660006191374
DNK,1998,34.3428442810392
DNK,1999,34.0955585310025
DNK,2000,132.060935621086
DNK,2001,138.754103332937
DNK,2002,141.481850362666
DNK,2003,139.886814789913
DNK,2004,145.292998792918
DNK,2005,157.138147842747
DNK,2006,168.745502563994
DNK,2007,184.0374247006
DNK,2008,190.31686614058
DNK,2009,200.399182317735
DNK,2010,192.829946750657
DNK,2011,187.071128261478
DNK,2012,182.294825006608
DNK,2013,176.47778714251
DNK,2014,173.406264223471
DNK,2015,170.482608410684
DNK,2016,167.059346282627
DNK,2017,162.056089653455
DNK,2018,161.960223775062
DNK,2019,161.898678914292
DNK,2020,163.53675512979
DNK,2021,155.229321090433
DNK,2022,143.406000566119
DNK,2023,147.482098497207
DNK,2024,144.062236896793
DOM,2004,23.6407582982231
DOM,2005,19.6494366342449
DOM,2006,18.6926214053015
DOM,2007,20.7082666024064
DOM,2008,20.7401125439887
DOM,2009,21.5664624818529
DOM,2010,22.7350961859087
DOM,2011,22.9374372388722
DOM,2012,22.5374088267045
DOM,2013,23.4371404845689
DOM,2014,25.2661648516991
DOM,2015,26.0392720542651
DOM,2016,26.9063969746819
DOM,2017,27.5827678514226
DOM,2018,27.3911536580126
DOM,2019,28.0978072005075
DOM,2020,30.6276284346111
DOM,2021,27.7700298032382
DOM,2022,27.965795472561
DOM,2023,30.842195690075
DOM,2024,31.9220864876323
DOM,2025,32.8494013968757
DZA,1990,56.1432167218921
DZA,1991,46.2891664910387
DZA,1992,7.25481764444156
DZA,1993,6.61775301930963
DZA,1994,6.48910489572955
DZA,1995,5.19938703509485
DZA,1996,5.36490270870533
DZA,1997,3.90741685713155
DZA,1998,4.56382248155228
DZA,1999,5.38808930151893
DZA,2000,5.96563998570152
DZA,2001,7.38450388552899
DZA,2002,11.2566389037062
DZA,2003,10.3642725018405
DZA,2004,10.2103283916163
DZA,2005,11.5002886298427
DZA,2006,11.5208153731445
DZA,2007,12.3058156265958
DZA,2008,12.1301917581652
DZA,2009,14.8475768615458
DZA,2010,13.7901331989861
DZA,2011,12.5651064123385
DZA,2012,12.9086438651722
DZA,2013,15.0652748989807
DZA,2014,16.4216636360139
DZA,2015,19.2203451351034
DZA,2016,20.2524548230485
DZA,2017,21.8603855833638
DZA,2018,22.387148870126
DZA,2019,22.9128695368994
DZA,2020,26.1172134194462
DZA,2021,22.659990400839
DZA,2022,18.2397846012834
DZA,2023,18.846702518083
DZA,2024,19.0341413218985
DZA,2025,19.5912759166229
EAP,1990,76.2464870907929
EAP,1991,78.0855535918099
EAP,1992,79.1247612328831
EAP,1993,86.9671294999832
EAP,1994,80.7387857141929
EAP,1995,80.5582288841716
EAP,1996,87.2403260938915
EAP,1997,95.0545197541717
EAP,1998,100.890264945203
EAP,1999,104.120720418878
EAP,2000,104.562575199524
EAP,2001,103.902450502667
EAP,2002,109.785792285393
EAP,2003,116.64865086309
EAP,2004,110.754901783117
EAP,2005,104.657866295583
EAP,2006,102.321855847317
EAP,2007,100.242729859988
EAP,2008,96.9070232624438
EAP,2009,109.551507946828
EAP,2010,109.866865792713
EAP,2011,108.703210835975
EAP,2012,114.553116827469
EAP,2013,120.355002209005
EAP,2014,126.036678120542
EAP,2015,137.352922231185
EAP,2016,139.945222608886
EAP,2017,139.203182964412
EAP,2018,142.607429997821
EAP,2019,148.206369279385
EAP,2020,164.315921082298
EAP,2021,161.240005501591
EAP,2022,166.774196886689
EAP,2023,173.8654065448
EAP,2024,177.715552190024
EAR,1990,27.943876830223
EAR,1997,30.2786923743944
EAR,1998,30.3096461715562
EAR,1999,30.5048322143101
EAR,2000,29.5674110115973
EAR,2001,28.8531623466099
EAR,2002,29.0678359300519
EAR,2003,30.5858576386412
EAR,2004,32.9053332820168
EAR,2005,34.9314308075306
EAR,2006,37.3166703919084
EAR,2007,39.0494487595988
EAR,2008,36.9443970865998
EAR,2009,38.2926830941509
EAR,2010,39.4696631366248
EAR,2011,39.8206907042302
EAR,2012,40.7147991443245
EAR,2013,42.0523620616785
EAR,2014,43.6319598771206
EAR,2015,45.614212486865
EAR,2016,43.5018234438356
EAR,2017,42.885783359021
EAR,2018,43.8086137254414
EAR,2019,42.2668029117298
EAR,2020,44.8161115436836
EAR,2021,41.8838014368774
EAR,2022,40.0472108675977
EAR,2023,40.1524921800479
EAR,2024,40.1400830824835
EAR,2025,40.1910027960555
EAS,1990,153.272916242024
EAS,1991,153.659424921339
EAS,1992,156.50470728895
EAS,1993,161.66215504485
EAS,1994,161.614594879675
EAS,1995,158.45206171519
EAS,1996,154.146933975955
EAS,1997,161.84019990122
EAS,1998,170.388927108202
EAS,1999,173.996911238073
EAS,2000,167.381201608074
EAS,2001,149.149243341299
EAS,2002,147.497784586505
EAS,2003,148.819815703513
EAS,2004,141.958058262268
EAS,2005,138.552576097189
EAS,2006,135.060645366703
EAS,2007,129.088906811051
EAS,2008,126.798080740446
EAS,2009,133.561159605013
EAS,2010,129.482489741457
EAS,2011,127.751907405948
EAS,2012,129.749593131258
EAS,2013,132.114959457664
EAS,2014,135.424977175606
EAS,2015,141.780204544616
EAS,2016,144.620405942988
EAS,2017,144.911108947653
EAS,2018,146.738413097194
EAS,2019,152.662380116418
EAS,2020,168.289138886855
EAS,2021,165.770479063642
EAS,2022,168.646107771494
EAS,2023,172.855368328695
EAS,2024,175.369046333667
ECA,2008,42.2568903323321
ECA,2009,43.7406961606754
ECA,2010,47.7239494872215
ECA,2011,49.9677876923845
ECA,2012,51.0998122996319
ECA,2013,54.4696636967027
ECA,2014,56.1780071760008
ECA,2015,54.2620415939895
ECA,2016,55.1805596765705
ECA,2017,54.2241087218593
ECA,2018,50.6561438192024
ECA,2019,48.4842763188516
ECA,2020,55.1313291062776
ECA,2021,51.3281676151991
ECA,2022,42.485106650713
ECA,2023,40.3169550462509
ECA,2024,37.8932088281015
ECA,2025,42.2251671701619
ECS,2001,91.100826909392
ECS,2002,91.7526837591607
ECS,2003,93.1133401048186
ECS,2004,95.174113213841
ECS,2005,98.9979217177243
ECS,2006,102.819993140467
ECS,2007,107.438713408527
ECS,2008,106.97306796636
ECS,2009,110.107910624352
ECS,2010,106.328931281431
ECS,2011,102.417317571963
ECS,2012,100.098861039874
ECS,2013,97.3366767972801
ECS,2014,94.9157654846715
ECS,2015,93.7477395525377
ECS,2016,93.1355209392967
ECS,2017,88.9893733567219
ECS,2018,88.045035321663
ECS,2019,87.082040760799
ECS,2020,95.7822400765614
ECS,2021,90.5080458555484
ECS,2022,87.3747860520439
ECS,2023,81.7403534862547
ECS,2024,79.029808195632
ECU,2002,19.0719396318142
ECU,2003,18.0551202336506
ECU,2004,20.5413980220229
ECU,2005,21.9843010481258
ECU,2006,22.3312165490477
ECU,2007,23.3804598593846
ECU,2008,23.9648755618427
ECU,2009,24.8896332211154
ECU,2010,27.0843336858919
ECU,2011,27.5915486903939
ECU,2012,28.44437278344
ECU,2013,28.5522332055412
ECU,2014,29.208430980274
ECU,2015,29.9362613682185
ECU,2016,31.5046558000332
ECU,2017,34.2208461040213
ECU,2018,38.3374947486699
ECU,2019,42.6915820194147
ECU,2020,49.0557050652741
ECU,2021,49.7533981232754
ECU,2022,52.3799487703168
ECU,2023,54.654544984531
ECU,2024,56.5769942262981
ECU,2025,58.8742627097159
EGY,1990,25.5256784968685
EGY,1991,22.0586311111111
EGY,1992,22.2704529115744
EGY,1993,23.7657860824742
EGY,1994,27.9036571428571
EGY,1995,32.7338235294118
EGY,1996,36.5343940714908
EGY,1997,39.6936066190297
EGY,1998,46.5550104384134
EGY,1999,52.0018205461638
EGY,2000,51.9532784475154
EGY,2001,54.9311402286033
EGY,2002,54.6553972024281
EGY,2003,53.897628742515
EGY,2004,54.0429142798269
EGY,2005,51.1654340531105
EGY,2006,49.2909797353084
EGY,2007,45.5152215665951
EGY,2008,42.7975137803462
EGY,2009,36.0927133507004
EGY,2010,33.0722952214189
EGY,2011,31.1549232899382
EGY,2012,27.388449729504
EGY,2013,26.2224394958043
EGY,2014,25.6066805392918
EGY,2015,26.316393760305
EGY,2016,34.1348626252639
EGY,2017,27.0698246737254
EGY,2018,24.2952790707642
EGY,2019,22.8487308972762
EGY,2020,25.7894742547866
EGY,2021,28.2307543894278
EGY,2022,30.847002116672
EGY,2023,29.2578215393463
EGY,2024,27.5692279729149
EGY,2025,25.8412480093151
EMU,2001,87.8843058163342
EMU,2002,88.0007684282816
EMU,2003,88.8910439805138
EMU,2004,90.020733722485
EMU,2005,94.5536793778255
EMU,2006,98.218513978989
EMU,2007,101.186873641067
EMU,2008,102.999029061465
EMU,2009,105.463025757601
EMU,2010,102.693270621391
EMU,2011,100.723754055718
EMU,2012,98.7410339180255
EMU,2013,95.7440651519646
EMU,2014,91.577745130222
EMU,2015,88.8686889093578
EMU,2016,87.8934383182707
EMU,2017,86.8224525516456
EMU,2018,85.6101672676237
EMU,2019,84.8853966524643
EMU,2020,93.5602639819493
EMU,2021,88.8957461983539
EMU,2022,84.8517966596561
EMU,2023,79.5888488482869
EMU,2024,77.1302223099816
ERI,1995,17.0959100375747
ERI,1996,34.6497071308352
ERI,1997,35.2108260754331
ERI,1998,46.4766514762078
ERI,1999,33.2862861390546
ERI,2000,29.1947075322242
ERI,2001,29.0301166064543
ERI,2002,28.612579801294
ERI,2003,30.2094685885497
ERI,2004,26.9424893274885
ERI,2005,27.5632390071943
ERI,2006,25.9882692375015
ERI,2007,20.7357490413301
ERI,2008,22.060976369261
ERI,2009,16.7680727471697
ERI,2010,21.2805376775865
ERI,2011,17.5647022127032
ERI,2012,16.1597177482946
ERI,2013,33.9868058928029
ERI,2014,53.241077381173
ESP,2001,94.9394409772958
ESP,2002,99.2929603794007
ESP,2003,106.544052882645
ESP,2004,115.928325847413
ESP,2005,135.871253994626
ESP,2006,156.580256642945
ESP,2007,167.635941463016
ESP,2008,170.743020696995
ESP,2009,173.382324159591
ESP,2010,171.325123358508
ESP,2011,167.027107954599
ESP,2012,157.434331694924
ESP,2013,145.759575372544
ESP,2014,129.358996447371
ESP,2015,118.216890256018
ESP,2016,110.901834158974
ESP,2017,105.15698823272
ESP,2018,98.8298869234399
ESP,2019,94.4116262931619
ESP,2020,107.572523897153
ESP,2021,98.4256244971566
ESP,2022,88.1124065404768
ESP,2023,78.3496832939301
ESP,2024,74.2192017963659
EST,2004,40.2980800105181
EST,2005,56.5739087115337
EST,2006,76.2245652785985
EST,2007,83.7476130434748
EST,2008,89.6688726260344
EST,2009,101.383034984081
EST,2010,92.8043492211177
EST,2011,77.7273393268142
EST,2012,72.2359626283806
EST,2013,68.5688128478961
EST,2014,66.2244826810727
EST,2015,67.7220402662715
EST,2016,68.4124027630138
EST,2017,62.8595377411996
EST,2018,60.7637234103393
EST,2019,58.2395451990957
EST,2020,62.4674951324135
EST,2021,59.2942307857999
EST,2022,57.2271887161449
EST,2023,57.661097453773
EST,2024,60.5354220304166
ETH,1990,1.58214336299026
ETH,1991,1.43847572438619
ETH,1992,2.07157691398828
ETH,1993,3.49087755189805
ETH,1994,4.84114685389972
ETH,1995,7.54482335944397
ETH,1996,11.6492618227706
ETH,1997,13.996200855524
ETH,1998,15.7643606067517
ETH,1999,18.9197318949242
ETH,2000,17.6238640309735
ETH,2001,17.778546785567
ETH,2002,17.978117689976
ETH,2003,17.5006234628474
ETH,2004,16.5291865259117
ETH,2005,18.8657892604975
ETH,2006,20.4493250657558
ETH,2007,18.5250760306452
ETH,2008,17.7101483486321
EUU,2001,86.0745560975884
EUU,2002,85.8006274545872
EUU,2003,86.8176059590079
EUU,2004,88.2135781398162
EUU,2005,92.4873345303528
EUU,2006,96.1572937523068
EUU,2007,99.3834698026714
EUU,2008,101.369674938683
EUU,2009,104.290008593545
EUU,2010,101.659542758363
EUU,2011,99.9052221769718
EUU,2012,98.1826139711723
EUU,2013,95.5807622172709
EUU,2014,91.7154480433352
EUU,2015,89.0321720177161
EUU,2016,88.2213503836383
EUU,2017,87.004363397515
EUU,2018,85.6969203421039
EUU,2019,84.7558915773914
EUU,2020,92.6709590864774
EUU,2021,88.3058672753835
EUU,2022,83.9137580735347
EUU,2023,78.4721492246157
EUU,2024,75.5566984222121
FIN,2001,52.6545661834749
FIN,2002,55.4363782525549
FIN,2003,60.2844826449767
FIN,2004,63.7327470533763
FIN,2005,69.2547338248333
FIN,2006,73.4138990286994
FIN,2007,76.2828840098579
FIN,2008,80.1053265586632
FIN,2009,86.308636201062
FIN,2010,88.1332149861544
FIN,2011,89.5337836128608
FIN,2012,92.0754773478126
FIN,2013,93.313414939778
FIN,2014,93.3662043671516
FIN,2015,94.9850612773084
FIN,2016,94.7843702628907
FIN,2017,94.0317570514361
FIN,2018,94.8815247622949
FIN,2019,95.9193855390369
FIN,2020,101.738251257472
FIN,2021,100.140293611616
FIN,2022,96.1977943524903
FIN,2023,93.2129448178605
FIN,2024,92.0244354023472
FJI,2001,35.433731039075
FJI,2002,55.2991212475252
FJI,2003,54.7425560184288
FJI,2004,61.1134716967661
FJI,2005,69.1915847943942
FJI,2006,79.0666889707575
FJI,2007,78.7496782773846
FJI,2008,85.9113508881267
FJI,2009,89.605567220233
FJI,2010,83.4615495494888
FJI,2011,75.3880732634199
FJI,2012,76.8012555942269
FJI,2013,74.8887465351047
FJI,2014,72.596975982596
FJI,2015,78.765928937683
FJI,2016,84.4251449377182
FJI,2017,86.2066812169131
FJI,2018,92.7963247404047
FJI,2019,104.113881166689
FJI,2020,130.050824259718
FJI,2021,139.163957696995
FJI,2022,118.38185167337
FJI,2023,113.600553281903
FJI,2024,115.346328808797
FJI,2025,118.958850834707
FRA,2001,77.3883861486517
FRA,2002,76.5284393068992
FRA,2003,75.9612449584322
FRA,2004,76.9744161883116
FRA,2005,80.324329471898
FRA,2006,84.3572835148986
FRA,2007,88.974306564356
FRA,2008,92.6357426084034
FRA,2009,95.0966407247871
FRA,2010,95.8471452301569
FRA,2011,96.6491919516285
FRA,2012,96.5785492959372
FRA,2013,95.8769626871841
FRA,2014,93.9159081503646
FRA,2015,94.9454202268228
FRA,2016,97.4904687619857
FRA,2017,101.617830234188
FRA,2018,104.624051971951
FRA,2019,106.913030586051
FRA,2020,125.397439701102
FRA,2021,120.721909947613
FRA,2022,119.290366998126
FRA,2023,112.567354839828
FRA,2024,107.58266062477
FSM,1995,29.8149411176283
FSM,1996,27.7728519575517
FSM,1997,28.4392349797355
FSM,1998,30.3056614474558
FSM,1999,32.573369386309
FSM,2000,31.180209810432
FSM,2001,29.5730276998338
FSM,2002,21.2737577228773
FSM,2003,16.6208825984157
FSM,2004,18.3307923431496
FSM,2005,20.0267206477733
FSM,2006,20.9688
FSM,2007,21.3114624505929
FSM,2008,20.0306513409962
FSM,2009,21.3371841155235
FSM,2010,20.9373287671233
FSM,2011,19.7074675324675
FSM,2012,19.529012345679
FSM,2013,19.8528662420382
FSM,2014,21.3867088607595
FSM,2015,23.1586538461538
FSM,2016,22.9960244648318
FSM,2017,23.1199445983379
FSM,2018,20.2195431472081
FSM,2019,22.8093670886076
FSM,2020,24.1698437688974
FSM,2021,23.4273633503821
GAB,1990,12.9223127236826
GAB,1991,14.6340279267629
GAB,1992,10.9443611257482
GAB,1993,10.3152517572052
GAB,1994,6.75599656583784
GAB,1995,7.92178409825469
GAB,1996,6.5893298544356
GAB,1997,8.68058280531343
GAB,1998,10.7795085066163
GAB,1999,9.96367119470568
GAB,2000,8.69655229754448
GAB,2001,12.5213235669856
GAB,2002,12.3109535557091
GAB,2003,11.5183478998664
GAB,2004,9.270946511217
GAB,2005,8.46361766400408
GAB,2006,9.55302311116021
GAB,2007,9.95222909903567
GAB,2008,8.66117230938388
GAB,2009,10.091112978373
GAB,2010,8.20999683204116
GAB,2011,9.52767161179321
GAB,2012,11.3020956739669
GAB,2013,15.012821298493
GAB,2014,14.5417251249117
GAB,2015,14.5161472286238
GAB,2016,13.8289895507558
GAB,2017,10.2903622081637
GAB,2018,13.0826930691649
GAB,2019,13.3764779657931
GBR,1990,104.805960306851
GBR,1991,102.333764425911
GBR,1992,101.677998125474
GBR,1993,99.876224683285
GBR,1994,100.030864363201
GBR,1995,96.9838148788017
GBR,1996,99.8119545669975
GBR,1997,101.512510184771
GBR,1998,102.081363855748
GBR,1999,105.111743558731
GBR,2000,114.294248790913
GBR,2001,119.336886441347
GBR,2002,124.533460121241
GBR,2003,129.216112132892
GBR,2004,136.667035880836
GBR,2005,142.664487913407
GBR,2006,153.471395323663
GBR,2007,169.583348638841
GBR,2008,190.146653043876
GBR,2009,191.129828943179
GBR,2010,183.762819228277
GBR,2011,169.61587364494
GBR,2012,160.010705514872
GBR,2013,148.906248602627
GBR,2014,134.605055432715
GBR,2015,130.08273790259
GBR,2016,131.480106047871
GBR,2017,132.333248459152
GBR,2018,132.783359788981
GBR,2019,131.443065370417
GBR,2020,145.572075379344
GBR,2021,136.161594591011
GBR,2022,126.126397693252
GBR,2023,117.978361754605
GBR,2024,112.372018963535
GEO,2008,34.4363345628058
GEO,2009,32.7152366113766
GEO,2010,31.8520769230266
GEO,2011,32.879102622471
GEO,2012,35.5362693389369
GEO,2013,39.9045930084725
GEO,2014,44.9483510774207
GEO,2015,48.2300744379273
GEO,2016,54.014570070671
GEO,2017,55.071079573885
GEO,2018,59.5296426505116
GEO,2019,65.0283258328935
GEO,2020,79.0645249082047
GEO,2021,72.9083897422509
GEO,2022,63.0726082732066
GEO,2023,66.4033160272702
GEO,2024,68.2889275931946
GEO,2025,68.4219664417332
GHA,1990,4.92869864550594
GHA,1991,3.65734044783811
GHA,1992,4.9419292690541
GHA,1993,4.83817566695075
GHA,1994,5.25003266090298
GHA,1995,5.07356450843041
GHA,1996,6.00507906550134
GHA,1997,8.19509402411892
GHA,1998,9.3588471656594
GHA,1999,12.5620832397761
GHA,2000,13.971491324036
GHA,2001,11.8843912608955
GHA,2002,12.1495373048323
GHA,2003,12.493048761649
GHA,2004,13.1724893671741
GHA,2005,15.5440688136274
GHA,2006,10.8575870160572
GHA,2007,14.4884302260337
GHA,2008,12.6134904703492
GHA,2009,17.7369732584538
GHA,2010,16.6607748086712
GHA,2011,17.1952826473503
GHA,2012,18.0717128637123
GHA,2013,15.2923716479322
GHA,2014,16.5048906269026
GHA,2015,17.9335670472186
GHA,2016,17.4356386560413
GHA,2017,16.0995201444141
GHA,2018,13.7141432192203
GHA,2019,13.9372113856401
GHA,2020,13.058528858537
GHA,2021,13.0544311231372
GHA,2022,13.2885237876886
GHA,2023,9.44619497401401
GHA,2024,8.92435396216065
GIN,1991,2.40144002428
GIN,1992,2.47534470382151
GIN,1993,2.85362924409658
GIN,1994,3.00025790157888
GIN,1995,3.39956423274014
GIN,1996,3.32684097662802
GIN,1997,3.10173118542823
GIN,1998,2.50563486232653
GIN,2000,2.73537209310413
GIN,2001,2.77157599765352
GIN,2002,2.84531440721058
GIN,2003,2.89892952671017
GIN,2004,2.59622910971066
GIN,2005,3.87915654280266
GIN,2006,4.60476073585137
GIN,2007,3.26263943860801
GIN,2008,3.23943146683863
GIN,2009,2.65986866597769
GIN,2010,3.94270199195746
GIN,2011,6.8178937916267
GIN,2012,5.91283320690499
GIN,2013,7.33649327524321
GIN,2014,9.93053864137195
GIN,2015,11.815500678211
GIN,2016,10.7669946764946
GIN,2017,9.11146864248885
GIN,2018,9.6479967391794
GIN,2019,10.2885469655835
GIN,2020,10.019831655421
GIN,2021,9.00671851271095
GIN,2022,10.4563455290297
GIN,2023,10.2490766052461
GIN,2024,10.6668743226753
GIN,2025,10.5740083117121
GMB,1990,10.9926754590191
GMB,1991,5.17667166949984
GMB,1992,3.72721700831013
GMB,1993,5.47708741592521
GMB,1994,5.62665960139634
GMB,1995,4.83617845391854
GMB,1996,4.37322208120126
GMB,1997,5.44503379650279
GMB,1998,5.70956380786422
GMB,1999,6.60630718792009
GMB,2000,6.74107428686038
GMB,2001,8.32140200906951
GMB,2002,10.6899415579653
GMB,2003,11.7579441643718
GMB,2004,5.03258038667537
GMB,2005,5.85223886598166
GMB,2006,7.21291896424901
GMB,2007,7.54851230375493
GMB,2008,8.73270872952293
GMB,2009,9.16645259698903
GMB,2010,9.49108014230579
GMB,2011,10.4075521213533
GMB,2012,10.0796538891506
GMB,2013,9.98100085589005
GMB,2014,8.8311855558866
GMB,2017,6.09221630485146
GMB,2018,7.05226804537001
GMB,2019,8.2021724578564
GMB,2020,8.15222243350758
GMB,2021,8.87544997363302
GMB,2022,9.62022046623071
GMB,2023,8.72531335926186
GMB,2024,9.40397496213459
GNB,1990,8.4647871092902
GNB,1991,5.12897477290728
GNB,1992,3.90717895730324
GNB,1993,4.57288193967242
GNB,1994,5.49587903007217
GNB,1995,3.3391278988497
GNB,1996,2.57459727352046
GNB,1997,2.72443831532961
GNB,1998,3.60191030647951
GNB,1999,2.76380311816524
GNB,2000,4.36120784367581
GNB,2001,0.383077011985722
GNB,2002,1.30037297900797
GNB,2003,0.636901086326267
GNB,2004,1.1406146620526
GNB,2005,1.46468772744116
GNB,2006,2.17916798609808
GNB,2007,3.21439572960089
GNB,2008,5.1219328734522
GNB,2009,4.43143825383553
GNB,2010,6.3595348790892
GNB,2011,8.68660543992672
GNB,2012,12.2237244144012
GNB,2013,11.9864956964581
GNB,2014,13.4338996126926
GNB,2015,7.77995634782975
GNB,2016,7.00586280603824
GNB,2017,11.7090574410238
GNB,2018,13.8535174051652
GNB,2019,13.3473119187432
GNB,2020,13.6099811917675
GNB,2021,13.2906544264519
GNB,2022,14.5846321020116
GNB,2023,12.5831948252192
GNB,2024,10.7253688584545
GNB,2025,9.9872244553091
GNQ,1990,25.7713318341911
GNQ,1991,38.2326958401526
GNQ,1992,21.2194972986663
GNQ,1993,5.1656544925775
GNQ,1994,4.02011693673264
GNQ,1995,4.79762403015508
GNQ,1996,5.21035574316028
GNQ,1997,4.65452142589506
GNQ,1998,6.46172223470148
GNQ,1999,5.56636788879989
GNQ,2000,3.63341617435826
GNQ,2001,3.47007757207302
GNQ,2002,4.16905437079468
GNQ,2003,3.58879170056066
GNQ,2004,2.72215431812877
GNQ,2005,2.14853263799982
GNQ,2006,2.37293393091507
GNQ,2007,2.80267296559979
GNQ,2008,4.10405482430278
GNQ,2009,5.31752124002543
GNQ,2010,6.07828531496565
GNQ,2011,6.4064820440112
GNQ,2012,4.83204994072443
GNQ,2013,6.863157222794
GNQ,2014,8.10847678929606
GNQ,2015,12.5262525944721
GNQ,2016,14.9468582596128
GNQ,2017,14.1214330973783
GNQ,2018,14.1882491471457
GNQ,2019,15.2395082821309
GNQ,2020,12.8708903076884
GNQ,2021,10.4542771122938
GNQ,2022,8.08192941445443
GNQ,2023,5.81219669046931
GRC,2001,51.6965910004471
GRC,2002,54.8718327415203
GRC,2003,58.7319609377145
GRC,2004,63.8775428098327
GRC,2005,73.6573957197981
GRC,2006,77.5454374177186
GRC,2007,85.7984237428537
GRC,2008,90.5073136555285
GRC,2009,89.22442515662
GRC,2010,112.814277336853
GRC,2011,119.201382534538
GRC,2012,120.147931380692
GRC,2013,119.790203680738
GRC,2014,117.895057189809
GRC,2015,113.433357315224
GRC,2016,108.627097496027
GRC,2017,100.647509860794
GRC,2018,91.2069328032117
GRC,2019,80.2122396702063
GRC,2020,81.2709751259998
GRC,2021,56.1973361608804
GRC,2022,52.4567421241532
GRC,2023,49.2157408211615
GRC,2024,48.5410004453358
GRD,1990,36.0575338369665
GRD,1991,35.4070943984352
GRD,1992,37.6173287612672
GRD,1993,49.4494334620174
GRD,1994,47.2317273407588
GRD,1995,47.3321991137674
GRD,1996,49.993292356648
GRD,1997,55.5239298806533
GRD,1998,56.8697086739477
GRD,1999,59.002157096531
GRD,2000,62.5581236017041
GRD,2001,63.0805181869931
GRD,2002,61.4322462863877
GRD,2003,58.4647454422207
GRD,2004,61.6179867190086
GRD,2005,57.9510649627263
GRD,2006,64.8766668373539
GRD,2007,68.7935247685599
GRD,2008,70.0770486884809
GRD,2009,79.377116503493
GRD,2010,83.9799398580034
GRD,2011,84.8760208716829
GRD,2012,82.8048136761002
GRD,2013,74.2566602346301
GRD,2014,65.2063355329454
GRD,2015,57.3214285714286
GRD,2016,53.7227840903144
GRD,2017,51.0669057528748
GRD,2018,50.6457030915135
GRD,2019,49.5470652329837
GRD,2020,59.3971695400769
GRD,2021,57.3161056105611
GRD,2022,53.6300615464685
GRD,2023,50.9869662697148
GRD,2024,55.6895157643151
GRD,2025,57.5350521309613
GTM,2001,22.7667131917867
GTM,2002,21.5615722204279
GTM,2003,26.6544081298562
GTM,2004,26.6308452510315
GTM,2005,25.7664440515198
GTM,2006,28.8284931279669
GTM,2007,28.6410259515017
GTM,2008,27.7613592965688
GTM,2009,25.7563600648175
GTM,2010,24.2180601037473
GTM,2011,23.9639376614018
GTM,2012,32.1720830379679
GTM,2013,33.1309585321585
GTM,2014,33.4961486193578
GTM,2015,35.2622053205775
GTM,2016,35.7028467505685
GTM,2017,35.1676232731098
GTM,2018,35.0489070448464
GTM,2019,34.0772266375074
GTM,2020,35.850727668634
GTM,2021,35.6614893229197
GTM,2022,36.6069814585529
GTM,2023,37.1572608143257
GTM,2024,36.7782896823167
